What are the latest transactions with niece Giulia,check_transactions,2
How much is in my Citigroup account,check_balance,1
Indeed beyond all doubt,yes,5
professor Michela,none,0
Show my BNP Paribas account balance,check_balance,1
72.48 pounds,none,0
ING Belgium,none,0
May I see the balance for my Axis Bank account in euros,check_balance,1
€351.93,none,0
Future Bank account,none,0
Sure that's evident. absolutely,yes,5
Not in the slightest that doesn't seem right,no,6
I'd have to say no Regrettably,no,6
Can I track the status of money I've lent to friends in the app,none,0
I need to wire some money from my account with Bank of America,send_money,3
Can I customize the summary reports generated by the app,none,0
Yes that's my final answer,yes,5
Valentina,none,0
I need to receive some money through my Swedbank account,request_money,4
May I see the balance for my Agricultural Bank of China account,check_balance,1
nephew Nino,none,0
Standard Chartered Singapore account,none,0
Initiate a wire transfer of £334.24 please,send_money,3
I am instructing a collection from Eli,request_money,4
Sadly no,no,6
Jameson Reyes,none,0
Show the last few transfers from Rossiya Bank to Rodolfo,check_transactions,2
Would you please execute a transfer from my account at SNS Bank,send_money,3
I cannot agree with that,no,6
Show my dirhams account balance,check_balance,1
Not by any means not as far as I know,no,6
Check the balance of my bank account in €,check_balance,1
I'd have to say no That wouldn't be correct,no,6
Could you facilitate the transfer of some money from Credit Suisse,send_money,3
Transfer some money from my UBI Banca account to Grayson Barnes please,send_money,3
I need to receive AED349.32 from Elvira Villa using my Lloyds Banking Group account,request_money,4
Are there any recent transactions involving Roberta,check_transactions,2
I'd like to receive AED433.27 from Bianca,request_money,4
Is there a tutorial for first-time users,none,0
Request to receive 164 dirhams and 67 cents to my ICICI Bank account please,request_money,4
That's true,yes,5
Banca Monte dei Paschi di Siena account,none,0
What's my balance in the € account,check_balance,1
Regrettably no,no,6
No that's not in line with the truth,no,6
That's wrong,no,6
How to recover a deleted transaction record,none,0
Can the app provide a summary of my yearly financial activity,none,0
Fabrizia,none,0
Aubrey Nelson,none,0
Not at all that doesn't seem right,no,6
CaixaBank account,none,0
Bank of Baroda,none,0
Please send AED337 and 57 cents from my account at Societe Generale to Anna,send_money,3
Kindly process a transaction,send_money,3
I can confirm that Sure,yes,5
No I think you're mistaken,no,6
What are my most recent transactions from account Banco Santander,check_transactions,2
AED315.19,none,0
Please arrange a collection from Alexa Morales usin RHB Bank account,request_money,4
I can confirm that Of course,yes,5
What transactions have occurred recently with Genesis Reed,check_transactions,2
Can I see the last payments made from my Yes Bank account,check_transactions,2
Jackson Young,none,0
I can't confirm that,no,6
Mizuho Financial Group,none,0
Tell me how to check the app's compatibility with my device,none,0
I want to send £232.06 to Nicola,send_money,3
$484 and 41 cents,none,0
Fabrizia,none,0
Most certainly,yes,5
Give me a summary of recent payments from my HDFC Bank,check_transactions,2
Would you please execute a transfer,send_money,3
Grace,none,0
Proceed,yes,5
It is as you say Correct,yes,5
Initiate a request of $349 and 74 cents using Nordea Bank,request_money,4
Erste Group Bank,none,0
Exactly as you've stated,yes,5
Not quite not as far as I know,no,6
Is there a way to automatically donate a portion of my purchases to charity,none,0
Joshua Lewis,none,0
I want to send AED444.59 from SBI Group to Chiara Marino,send_money,3
I'm planning to receive some money,request_money,4
How much is in my Bawag PSK account,check_balance,1
Banco Sabadell account,none,0
Can I manage my subscription services through the app,none,0
Can the app track my loan repayments,none,0
ICBC,none,0
How do I access educational resources about personal finance in the app,none,0
What is the current balance of my dirhams account,check_balance,1
I am instructing a collection from Anna through my ICICI Bank account,request_money,4
I'm authorizing a payment to Giuliana Damiani from my primary account,send_money,3
Daria Fiore,none,0
Is there a way to sort my contacts by transaction frequency,none,0
I'm planning to receive 211.19 pounds,request_money,4
€492 and 23 cents,none,0
UBS,none,0
Certainly as you say. absolutely,yes,5
What's the process for syncing the app with my online banking,none,0
How much is in my RBC Royal Bank account,check_balance,1
441.36 pounds,none,0
CIMB Bank,none,0
Willow Bell,none,0
Confirmed,yes,5
I am instructing a payment to David Thomas through my UBS account,send_money,3
Yes I agree,yes,5
I'm seeking to collect some money through my account with OCBC Bank,request_money,4
Erste Group Bank,none,0
I need the transaction history,check_transactions,2
Can you move 160.71 pounds to Luciano Montanari's account,send_money,3
Kindly process a request for 265 euros and 66 cents to my JPMorgan Chase account,request_money,4
Levi,none,0
How much is in my Morgan Stanley account,check_balance,1
I disagree with that,no,6
What is the current balance of my Future Bank account,check_balance,1
John Young,none,0
No I can't agree with that,no,6
210.00 pounds,none,0
Austin Howard,none,0
For sure Sure,yes,5
Banco BPM,none,0
Requesting to collect £205 and 94 cents using Banco Santander,request_money,4
Carla Mariani,none,0
294 dirhams and 82 cents,none,0
£426.02,none,0
Naturally it's undeniable,yes,5
Bank of Baroda,none,0
Please not,no,6
Can you provide details of the recent transactions to Ariana from Groupe BPCE,check_transactions,2
Not by any means not as far as I know,no,6
Punjab National Bank,none,0
I'm planning to receive some money from Federigo Palumbo,request_money,4
scientist,none,0
How can I contribute to the app's community-driven features,none,0
Can I link multiple bank accounts to the app,none,0
Initiate a request of AED387 and 35 cents from Violet Parker using Credit Mutuel,request_money,4
Would you please execute a transfer,send_money,3
Could you assist in receiving 389.70 euros from Delilah at ING Belgium,request_money,4
By no means that's off the mark,no,6
Please arrange a payment to Mirco Mariani,send_money,3
Find the recent payments I made from my IDBI Bank account,check_transactions,2
Maurizio Moretti,none,0
Renata,none,0
I'm authorizing a collection,request_money,4
Certainly count it as a yes,yes,5
Chloe,none,0
That's false,no,6
I'm planning to receive €212 and 26 cents from Josiah Torres,request_money,4
Kindly process a transaction to Barbara,send_money,3
I don't confirm it,no,6
Not by any means I can't agree with that,no,6
May I see the balance for my ABN AMRO account in euros,check_balance,1
Display my bank account balance,check_balance,1
Show my bank account balance,check_balance,1
Show my default account balance in dollars,check_balance,1
Tell me the total in my pounds account,check_balance,1
Guido,none,0
Bank Austria,none,0
Are there any recent transactions involving my account Societe Generale and Bianca,check_transactions,2
Reveal the balance of my £ account,check_balance,1
grandmother,none,0
Can you check the last few transactions to Emery from HSBC Singapore,check_transactions,2
I'd like to receive $373.87 through ING Group,request_money,4
CaixaBank,none,0
Adeline Hughes,none,0
Please arrange a collection,request_money,4
How much is in my Maybank account in $,check_balance,1
Affirmative,yes,5
Please arrange a payment of 483.40 dirhams to Delilah Lee,send_money,3
Banca Monte dei Paschi di Siena,none,0
May I see the balance for my Santander Bank account in dollars,check_balance,1
No that's not in line with the facts,no,6
Roman,none,0
I'm authorizing a payment from CIBC,send_money,3
$432 and 36 cents,none,0
I'd like to see the payment history with Patrizio,check_transactions,2
I'd have to say no I'm not convinced,no,6
I'd have to say no Regrettably,no,6
Certainly that's just the case,yes,5
Check if I have any transactions with Valerio recently,check_transactions,2
262.96 euros,none,0
I want to send 396.97 euros from Groupe BPCE,send_money,3
I am instructing a collection of 473 euros and 82 cents from Zoey through my Axis Bank account,request_money,4
You've got it,yes,5
Show my UOB account balance in dollars,check_balance,1
Yes that aligns with my thoughts,yes,5
cousin Rodolfo,none,0
How to set up a notification for my savings milestones,none,0
What are my most recent transactions to grandson Ylenia,check_transactions,2
Can you explain the referral rewards system,none,0
Reveal the balance of my $ account,check_balance,1
Rossiya Bank account,none,0
Would you please execute a request from Adriano,request_money,4
181 dollars and 11 cents,none,0
BNP Paribas account,none,0
Is there a way to set up alerts for my favorite charity's campaigns,none,0
Triodos Bank,none,0
SNS Bank,none,0
You're right,yes,5
OCBC Bank,none,0
Valerio,none,0
€287 and 49 cents,none,0
Sawyer,none,0
Tell me the total in my bank account,check_balance,1
Not quite not as far as I know,no,6
I can confirm that Certainly,yes,5
PNC Financial Services,none,0
Yes Bank,none,0
I need to receive some money through my SNS Bank account,request_money,4
How to set up a family account in the app,none,0
I'd like to remit 377.06 dirhams to Bella Phillips,send_money,3
That is exactly right,yes,5
113 euros and eight cents,none,0
Bawag PSK account,none,0
Exactly as you've stated,yes,5
How do I find the FAQs section in the app,none,0
How to access the app's community to share financial planning ideas,none,0
€17.62,none,0
Is there a tutorial for first-time users of the app,none,0
Not at all not as far as I know,no,6
Can I set different access levels for my account,none,0
JPMorgan Chase,none,0
SBI Group,none,0
Nino,none,0
Surely as you say,yes,5
Kindly process a request for 305.41 euros,request_money,4
May I see the balance for my bank account,check_balance,1
I need you to send some money to Sarah Roberts using my Banca Monte dei Paschi di Siena account,send_money,3
Yes precisely as mentioned,yes,5
Please send some money from my account at Credit Agricole,send_money,3
You better not,no,6
Not at all I can't agree with that,no,6
That wouldn't be correct,no,6
What transactions have occurred recently with Lino Carli,check_transactions,2
Arrange for a fund transfer from ABN AMRO.Arrange for a fund transfer,send_money,3
Please display the most recent payments to writer Cameron from my Credit Agricole,check_transactions,2
Lincoln,none,0
Leah Clark,none,0
Can you tell me the balance for my Kotak Mahindra Bank account,check_balance,1
Credit Suisse,none,0
It is as you say Sure,yes,5
Westpac account,none,0
It is as you say Certainly,yes,5
Reveal the balance of my bank account,check_balance,1
Please send AED274 and 56 cents,send_money,3
Harper,none,0
Riccardo Costa,none,0
€344 and 72 cents,none,0
Nope,no,6
I need the transaction history involving Letizia,check_transactions,2
How much do I have in my € account right now,check_balance,1
I'm seeking to collect some money through my account with Commonwealth Bank,request_money,4
I want to transfer some money,send_money,3
Tell me the total in my € account,check_balance,1
VTB Bank account,none,0
Arrange to receive a fund from Luciana,request_money,4
I need the transaction history involving Michael,check_transactions,2
I must disagree,no,6
You're right,yes,5
I'm authorizing a collection of £171 and 20 cents from Sophie,request_money,4
Eugenio Caruso,none,0
I need to receive some money from Bruno Rossi,request_money,4
I want to review transactions to Enrico involving my BBVA account,check_transactions,2
Requesting to collect some money from Barbara,request_money,4
Definitely without any doubt. absolutely,yes,5
Alice,none,0
How to set up a profile for my spouse in the app,none,0
How much do I have in my AED account right now,check_balance,1
Check the balance of my Axis Bank account in £,check_balance,1
334 pounds and 44 cents,none,0
Yes that aligns with my thoughts,yes,5
Initiate a wire request from designer at Groupe BPCE please,request_money,4
I need the transaction history involving Julia on my SEB account,check_transactions,2
Please arrange a payment of €233.68 from Halifax account,send_money,3
I'd like to know my current Axis Bank account balance,check_balance,1
What are my most recent transactions from account Hang Seng Bank,check_transactions,2
No that's not right,no,6
Donato Pellegrini,none,0
Canara Bank account,none,0
SBI Group account,none,0
Robert Brown,none,0
Please request €463 and 42 cents from Silvia's account at Raiffeisen Bank International,request_money,4
Can you tell me the balance for my bank account,check_balance,1
Kindly process a transaction of £18 and 22 cents from my Commonwealth Bank account,send_money,3
How to use the app to track expenses for home improvement projects,none,0
How much do I have in my bank account right now,check_balance,1
Adam Peterson,none,0
I'd say no,no,6
Agricultural Bank of China,none,0
168 dollars and 90 cents,none,0
€349 and 65 cents,none,0
How to find partner stores that accept app payments,none,0
Show the last few transfers from IndusInd Bank,check_transactions,2
Not by any means I can't agree with that,no,6
Request to receive €33 and 54 cents to my Triodos Bank account please,request_money,4
How do I add a new currency to my wallet in the app,none,0
No way,no,6
Is there a way to integrate my financial planner's advice into the app,none,0
Can you show me how to backup my account data,none,0
That's not my view,no,6
I'd like to know my current Punjab National Bank account balance,check_balance,1
Mason,none,0
What's my balance in the RBC Royal Bank account,check_balance,1
Truly that's just how it is,yes,5
I want to send AED206 and 64 cents to Corrado,send_money,3
No you're mistaken,no,6
How to opt out from sharing my data with third parties,none,0
Initiate a wire request for 14.94 dollars from Liam please,request_money,4
No I can't agree with that,no,6
59 pounds and 66 cents,none,0
Affirmative,yes,5
Carmen,none,0
Reveal the balance of my bank account,check_balance,1
Everly Sanders,none,0
Sure that's evident,yes,5
Would you please execute a request from sister-in-law Carla,request_money,4
BNP Paribas account,none,0
Is there a feature to manage my app account beneficiaries,none,0
Request to receive some money to my Rabobank account from Damiano Valentini please,request_money,4
Can the app notify me of upcoming economic events,none,0
35 dirhams and 79 cents,none,0
That's not my view,no,6
Unquestionably,yes,5
List all recent transfers from my account at State Bank of India,check_transactions,2
primary,none,0
€493 and 77 cents,none,0
I'm planning to send some money to Joseph Hill via UBS,send_money,3
Bank of East Asia,none,0
Can you provide details of the recent transactions,check_transactions,2
Show me the recent transactions with Alexander,check_transactions,2
I'm planning to send some money,send_money,3
Certainly as you say,yes,5
I'd like to receive 207.76 dirhams through Bank of America,request_money,4
I'd like to receive some money from Marianna Coppola,request_money,4
May I see the balance for my Top Bank account in $,check_balance,1
I wouldn't say so,no,6
Requesting to dispatch some money,send_money,3
28.30 euros,none,0
£69 and 29 cents,none,0
Could you assist in receiving AED128.74 from Claire,request_money,4
grandfather Samuel,none,0
Give me a summary of recent payments to Elias from my ING,check_transactions,2
I'm authorizing a collection from designer to ANZ,request_money,4
Give me a summary of recent payments,check_transactions,2
No way,no,6
How can I monitor my subscription renewals,none,0
Not exactly that's off the mark,no,6
List all recent transfers,check_transactions,2
Show my Mizuho Financial Group account balance,check_balance,1
Rabobank account,none,0
I'm planning to send £363.18 via Westpac,send_money,3
Arrange for a fund transfer of $271 and 41 cents,send_money,3
VTB Bank account,none,0
I wouldn't say so,no,6
229.75 dirhams,none,0
I'm planning to receive some money from Leonardo Foster,request_money,4
Display my dirhams account balance,check_balance,1
257 dirhams and 33 cents,none,0
I don't believe so,no,6
Would you please execute a request from my account at CIBC,request_money,4
I'm not convinced so no,no,6
Show my KBC Bank account balance in dollars,check_balance,1
I'd like to see the payment history with Giulia Pizzo using account Royal Bank of Scotland,check_transactions,2
Not quite right,no,6
That's not my understanding,no,6
Give me a summary of recent payments to Alda Fabbri from my KBC Bank,check_transactions,2
Certainly,yes,5
I'm authorizing a collection from Michael,request_money,4
How do I adjust the text size in the app for better readability,none,0
Arrange for a fund transfer from ING Belgium.Arrange for a fund transfer,send_money,3
I want to send some money,send_money,3
Undoubtedly,yes,5
237 pounds and 53 cents,none,0
Reveal the balance of my Westpac account,check_balance,1
€454.69,none,0
Not by any means that doesn't seem right,no,6
Check the balance of my bank account in AED,check_balance,1
422.50 dirhams,none,0
I'd like to know my current BNP Paribas Singapore account balance in dollars,check_balance,1
Loris Vitale,none,0
How do I check for updates on the app's community projects,none,0
saughter,none,0
Most assuredly that's the case,yes,5
Banco BPM account,none,0
Display all transactions to Paolo Longo,check_transactions,2
Please request 40.01 pounds from Rosaria Giuliani's account at Federal Bank,request_money,4
No that's not in line with the facts,no,6
Absolutely not,no,6
That is exactly right,yes,5
Check if I have any transactions recently,check_transactions,2
What are the latest transactions,check_transactions,2
£183 and 34 cents,none,0
Arrange for a fund transfer of 448 dollars and 55 cents from Federal Bank,send_money,3
Arrange for a fund transfer of 144 dirhams and six cents,send_money,3
Desiderio Gentile,none,0
£380.78,none,0
I'm authorizing a payment of £35.20 to Joseph from Bank of India,send_money,3
OCBC Bank,none,0
That is spot on,yes,5
Initiate a transaction to stepmother,send_money,3
Madeline,none,0
Lucrezia Bertolini,none,0
Aurora Russo,none,0
Can you check the last few transactions from Axis Bank,check_transactions,2
You bet that's accurate,yes,5
Can you tell me the balance for my RHB Bank account in AED,check_balance,1
AED497.39,none,0
Not in this case,no,6
What's my balance,check_balance,1
Maya King,none,0
Display my Agricultural Bank of China account in dollars balance,check_balance,1
Not at all not as far as I know,no,6
347.90 euros,none,0
What's my balance in the dollars account,check_balance,1
Ellie Cox,none,0
Arrange to receive a fund,request_money,4
I want to send some money from China Construction Bank,send_money,3
I want to send $109 and one cent from VTB Bank to Henry,send_money,3
Please arrange a payment of 415 dirhams and 76 cents,send_money,3
Display all transactions to Penelope,check_transactions,2
How can I track my spending in different categories,none,0
Addison,none,0
Morgan Stanley,none,0
What is the current balance of my Sberbank account in £,check_balance,1
How much do I have in my Barclays account in euros right now,check_balance,1
$83.60,none,0
I can't confirm that so no,no,6
What are the latest transactions,check_transactions,2
Can you check the last few transactions,check_transactions,2
Sure thing I do,yes,5
I'd have to say no No,no,6
It is as you say Definitely,yes,5
Carla,none,0
That's not my view,no,6
Far from it I can't agree with that,no,6
I want to receive €262.45,request_money,4
I can confirm that Sure,yes,5
Can you tell me the balance for my SNS Bank account,check_balance,1
Bella,none,0
May I see the balance for my dirhams account,check_balance,1
No I don't see it that way,no,6
Show my euros account balance,check_balance,1
Requesting to collect some money using Argenta,request_money,4
Certainly,yes,5
How do I import data from other finance apps,none,0
That doesn't match my information,no,6
You've got it,yes,5
103 pounds and 9 cents,none,0
Future Bank account,none,0
What is the current balance of my US Bancorp account,check_balance,1
Transfer 471 dollars and 33 cents from my Alfa Bank account please,send_money,3
Mara Damiani,none,0
€418.21,none,0
Please arrange a collection using Westpac account,request_money,4
Naomi,none,0
Affirmative that's my belief. absolutely,yes,5
$44 and 55 cents,none,0
Is there an in-app tool for comparing loan offers,none,0
Are there any recent transactions involving Flaminia,check_transactions,2
Can the app provide notifications for international events affecting the market,none,0
Please arrange a collection from Anna Bell,request_money,4
What options do I have for customizing the app's dashboard,none,0
For sure Of course,yes,5
IDBI Bank,none,0
Domenico Russo,none,0
I can confirm that Of course,yes,5
Not quite not as far as I know,no,6
220.28 dollars,none,0
Initiate a request of 350.64 dollars using IDBI Bank,request_money,4
457 euros and 5 cents,none,0
I'm seeking to collect some money,request_money,4
Initiate a transaction using UOB,send_money,3
For sure Certainly,yes,5
Please arrange a collection of 213 dollars and 64 cents from Giacomo,request_money,4
Show me the recent transactions with Pietro,check_transactions,2
Can I use the app to make reservations at restaurants,none,0
Adriano,none,0
Yes,yes,5
By no means that's off the mark,no,6
Bank of China account,none,0
Gianna,none,0
Ethan Green,none,0
I'd like to receive some money,request_money,4
I'd have to say no That wouldn't be correct,no,6
No I can't confirm that,no,6
Can I see the last payments made to Giuliana from my Bawag PSK account,check_transactions,2
Show me the recent transactions with musician Adrian,check_transactions,2
How to use the app's automated saving feature,none,0
Anthony Kelly,none,0
That's my understanding,yes,5
Unquestionably so,yes,5
Certainly,yes,5
Transfer 357.22 dirhams from my Swedbank account to Luke please,send_money,3
Goldman Sachs,none,0
Arrange for a fund transfer of £370.61 to Daniel,send_money,3
That's a solid yes from me,yes,5
Intesa Sanpaolo,none,0
I'm seeking to collect some money through my account with Kotak Mahindra Bank,request_money,4
Reveal the balance of my Axis Bank account in euros,check_balance,1
Morgan Stanley,none,0
€27 and 66 cents,none,0
mother,none,0
I need to wire some money,send_money,3
What is the current balance of my dirhams account,check_balance,1
Scotiabank account,none,0
Connor,none,0
It is as you say Correct,yes,5
By no means that's off the mark,no,6
No that's off the mark,no,6
I need the transaction history involving Lydia on my Banco BPM account,check_transactions,2
Can you move 417 dollars and 13 cents from BNP Paribas Singapore to Ariana's account,send_money,3
Unquestionably so,yes,5
Transfer some money from my China Construction Bank account to Salvatore Guerra please,send_money,3
What's the process for updating my legal name in the app,none,0
Dexia,none,0
Requesting to dispatch £153.84 to Sofia Mitchell using PNC Financial Services,send_money,3
Harper,none,0
Of course,yes,5
For sure Affirmative,yes,5
Punjab National Bank,none,0
I need the transaction history,check_transactions,2
$263.56,none,0
It is as you say Correct,yes,5
Tell me the total in my dollars account,check_balance,1
Initiate a wire request for 328.80 pounds from Gianfranco Moro please,request_money,4
Can I set up custom financial goals for different time periods in the app,none,0
Most certainly,yes,5
Kotak Mahindra Bank,none,0
I must disagree,no,6
What transactions have occurred recently on CaixaBank account,check_transactions,2
Reveal the balance of my dirhams account,check_balance,1
Kindly process a request for my ICBC account,request_money,4
How to find the nearest physical branch or office of the service,none,0
Paola Pizzo,none,0
Isabella Martin,none,0
Arrange to receive a fund,request_money,4
Affirmative that's my belief,yes,5
Display all transactions,check_transactions,2
Halifax,none,0
430 dirhams and 95 cents,none,0
Not by any means I can't agree with that,no,6
I want to review transactions to Asher Watson involving my Banco Santander account,check_transactions,2
That's not my view,no,6
Capital One account,none,0
What tools are available for debt management in the app,none,0
Could you assist in receiving some money,request_money,4
Mia,none,0
That's not the answer,no,6
What transactions have occurred recently with Paisley on Bank of East Asia account,check_transactions,2
236 euros and 77 cents,none,0
Is there an option to receive a monthly app usage report,none,0
What are my most recent transactions to Giulia Benedetti,check_transactions,2
Giacinta,none,0
Can you provide details of the recent transactions to Elisa,check_transactions,2
Give me a summary of recent payments from my Banco Santander,check_transactions,2
default,none,0
416 dirhams and 11 cents,none,0
I need you to send some money to sister-in-law Carla,send_money,3
164.58 dollars,none,0
How do I change my default currency in the app,none,0
Arrange for a fund transfer of 420.68 dirhams from Union Bank of India,send_money,3
Morgan Stanley,none,0
Samantha,none,0
BNP Paribas Fortis,none,0
Is there a feature to automatically track warranties for my purchases,none,0
How do I import data from other finance apps,none,0
Can the app help me with strategies for debt reduction,none,0
What's my balance,check_balance,1
How much is in my Mitsubishi UFJ Financial Group account,check_balance,1
Display my bank account balance,check_balance,1
Are there any recent transactions involving Natalia,check_transactions,2
AED373 and 82 cents,none,0
320 euros and 24 cents,none,0
Show my Hang Seng Bank account balance,check_balance,1
What is the current balance of my account,check_balance,1
301 dollars and 7 cents,none,0
Mizuho Financial Group,none,0
I must disagree,no,6
I'm authorizing a payment to Sophia,send_money,3
No I can't agree with that,no,6
Arrange to receive a fund,request_money,4
Far from it that's off the mark,no,6
I don't believe so,no,6
Would you please execute a transfer of 379 pounds and 37 cents,send_money,3
I don't believe so,no,6
Nomura Holdings,none,0
UniCredit Bank Austria account,none,0
BBVA account,none,0
Could you facilitate the transfer of some money to Giulia Pizzo,send_money,3
What are my most recent transactions from account UniCredit Bank Austria,check_transactions,2
Luca Parisi,none,0
Certainly as you say. absolutely,yes,5
Are there any recent transactions involving my account Agricultural Bank of China and Maurizio Costanzo,check_transactions,2
Can I manage notifications for different categories of financial news,none,0
For sure Of course,yes,5
BNP Paribas,none,0
I'm not convinced so no,no,6
How much is in my UBS account in dirhams,check_balance,1
Initiate a transaction using primary account,send_money,3
I'd like to see the payment history,check_transactions,2
I'd like to see the payment history with Quintino Orlando using account Halifax,check_transactions,2
Show my dollars account balance,check_balance,1
€426.40,none,0
Not quite that doesn't seem right,no,6
Regrettably no,no,6
Hudson Anderson,none,0
Tell me the total in my Alfa Bank account,check_balance,1
Agricultural Bank of China,none,0
Raiffeisen Bank International,none,0
I want to send some money,send_money,3
I need you to request Ellie 373.34 euros from  using my Bawag PSK account,request_money,4
I'd like to receive 273 dirhams and 71 cents from Violet Parker through Credit Agricole,request_money,4
Confirmed,yes,5
I'd like to know my current bank account balance,check_balance,1
344 dirhams and 75 cents,none,0
Without a doubt yes,yes,5
Arrange for a fund transfer of 44.41 dirhams to Giorgia,send_money,3
Is there a tutorial for navigating the app's investment tools,none,0
I'm seeking to collect AED14 and 83 cents through my account with Agricultural Bank of China,request_money,4
Could you assist in receiving some money at Top Bank,request_money,4
Truly that's just how it is,yes,5
20.93 dollars,none,0
Axis Bank,none,0
Can you move some money to Jonathan's account,send_money,3
Indeed beyond all doubt,yes,5
€367.49,none,0
That's not accurate,no,6
Is there a way to view all past notifications sent by the app,none,0
Can you move some money to Daniela's account,send_money,3
I want to send €441 and 99 cents from BNP Paribas Fortis to Fiammetta,send_money,3
125 euros and 74 cents,none,0
I'd like to know my current Bank of America account balance,check_balance,1
List all recent transfers to Christian Bennett from my account at KBC Bank,check_transactions,2
Can I learn about investment strategies within the app,none,0
Can you guide me on setting up account recovery options,none,0
Royal Bank of Scotland account,none,0
Francesca Mariani,none,0
That's false,no,6
Rossiya Bank,none,0
Can I use the app to make reservations at restaurants,none,0
Precisely,yes,5
I can't confirm that,no,6
Diego Rizzo,none,0
Erminia,none,0
Top Bank account,none,0
Matilde,none,0
Yes that aligns with my thoughts,yes,5
Transfer 60.54 euros from my State Bank of India account to Adrian Ortiz please,send_money,3
No that's off the mark,no,6
No you've got it wrong,no,6
You bet that's accurate,yes,5
$65 and 34 cents,none,0
469.58 euros,none,0
What's my balance,check_balance,1
How do I participate in your app's user experience surveys,none,0
Beatrice Ferri,none,0
Requesting to collect some money from Grazia Pellegrini using Santander Bank,request_money,4
Sumitomo Mitsui Financial Group,none,0
What are the options for visualizing my net worth over time in the app,none,0
Union Bank of India,none,0
How much do I have in my ICBC account in £ right now,check_balance,1
How to access the feature for tracking loan repayments within the app,none,0
What are the latest transactions using my Bank of America account,check_transactions,2
Most definitely,yes,5
I'd like to see the payment history with Grayson Barnes,check_transactions,2
Of course,yes,5
Show me the recent transactions on my bank accounts,check_transactions,2
AED318 and 73 cents,none,0
299.68 euros,none,0
I wouldn't say so,no,6
Proceed,yes,5
I am instructing a payment to Maurizio,send_money,3
writer Francesco,none,0
What is the current balance of my Banco BPM account,check_balance,1
Can the app help me analyze my spending patterns,none,0
Please arrange a collection of 221.02 euros,request_money,4
Please send some money from my account at Nomura Holdings to Liam Carter,send_money,3
What transactions have occurred recently with Bryson on Royal Bank of Scotland account,check_transactions,2
I'm planning to send some money via IndusInd Bank,send_money,3
448.23 dirhams,none,0
Would you please execute a request from Gianluca Mancini,request_money,4
Affirmatively speaking yes,yes,5
Certainly,yes,5
Far from it that doesn't seem right,no,6
Fiammetta,none,0
How much is in my Halifax account,check_balance,1
£486.73,none,0
I need the transaction history involving Aiden Wright on my DBS Bank account,check_transactions,2
Certainly,yes,5
I am instructing a collection of $201.59,request_money,4
Show me the recent transactions on my bank accounts,check_transactions,2
By no means I can't agree with that,no,6
saughter,none,0
scientist Benjamin,none,0
What tools does the app offer for tracking spending on entertainment,none,0
Check the balance of my ING Belgium account,check_balance,1
I'd have to say no Regrettably,no,6
Most certainly,yes,5
No you're mistaken,no,6
I want to send some money,send_money,3
By no means not as far as I know,no,6
Check if I have any transactions with Kayden Rodriguez recently,check_transactions,2
Please arrange a payment,send_money,3
118.56 dollars,none,0
Yep I agree,yes,5
Not by any means not as far as I know,no,6
Capital One account,none,0
I want to send 54.00 dollars to Arturo,send_money,3
For sure Certainly,yes,5
I need the transaction history involving Violet on my ANZ account,check_transactions,2
£425 and 22 cents,none,0
Check the balance of my CIMB Bank account in dirhams,check_balance,1
77.09 dollars,none,0
What's my balance,check_balance,1
Correct as expected. absolutely,yes,5
PNC Financial Services,none,0
I'd like to know my current dirhams account balance,check_balance,1
journalist Vincenzo,none,0
I'd like to see the payment history with Liliana,check_transactions,2
Check the balance of my RBC Royal Bank account in £,check_balance,1
£107.46,none,0
List all recent transfers to Lorenza from my account at Kotak Mahindra Bank,check_transactions,2
For sure Of course,yes,5
VTB Bank account,none,0
I am instructing a payment to Paolo Longo,send_money,3
Maverick Morales,none,0
Not quite not as far as I know,no,6
Tell me the total in my bank account,check_balance,1
Please display the most recent payments to Lincoln Green,check_transactions,2
Initiate a wire transfer from RHB Bank please,send_money,3
No that's off the mark,no,6
I'd like to receive some money through ICICI Bank,request_money,4
I am instructing a payment to Barbara Pellegrino,send_money,3
Please not,no,6
Yep I agree,yes,5
Rosario Romano,none,0
Sure that's evident. absolutely,yes,5
I need the transaction history of my Westpac account,check_transactions,2
I am instructing a collection from Ylenia Leone,request_money,4
I am instructing a collection of 223.90 euros,request_money,4
No way,no,6
Please send one pound and 51 cents,send_money,3
Punjab National Bank,none,0
Lily Morris,none,0
For sure Correct,yes,5
Royal Bank of Scotland,none,0
Find the recent payments I made,check_transactions,2
What is the current balance of my account,check_balance,1
David,none,0
Could you facilitate the transfer of some money to Filomena Moretti from Future Bank,send_money,3
Kindly process a transaction to Raffaele from my Deutsche Bank account,send_money,3
Could you assist in receiving some money,request_money,4
Initiate a request of £217 and 78 cents from Jace,request_money,4
Can you tell me the balance for my RHB Bank account in pounds,check_balance,1
What are the latest transactions using my Bankinter account,check_transactions,2
I'm authorizing a collection of AED21 and 57 cents to ICICI Bank,request_money,4
Is there a way to hide certain transactions for privacy,none,0
What are the investment tracking capabilities of the app,none,0
Unquestionably,yes,5
Would you please execute a transfer,send_money,3
Banca Monte dei Paschi di Siena,none,0
404.11 dollars,none,0
Banca Monte dei Paschi di Siena,none,0
I'm planning to receive some money from musician,request_money,4
I'd like to remit some money to artist Quinn through US Bancorp,send_money,3
What are the benefits of linking my utility bills with the app,none,0
